ticker,codigo,operadora,tema
BBVACREUHN2.MX,BBVACREUHN2,BBVA,Mixtos / balanceados / perfilados
BBVACRF.MX,BBVACRF,BBVA,Deuda (generica / plazo n/d)
BBVACRGB.MX,BBVACRGB,BBVA,Clave opaca (sin tema en la clave)
BBVACRP.MX,BBVACRP,BBVA,Clave opaca (sin tema en la clave)
BBVACRPV.MX,BBVACRPV,BBVA,Clave opaca (sin tema en la clave)
BBVACRUHN.MX,BBVACRUHN,BBVA,Clave opaca (sin tema en la clave)
BBVACUHN.MX,BBVACUHN,BBVA,Clave opaca (sin tema en la clave)
BBVACUHN2.MX,BBVACUHN2,BBVA,Clave opaca (sin tema en la clave)
BBVADCBA.MX,BBVADCBA,BBVA,Clave opaca (sin tema en la clave)
BBVADCBC.MX,BBVADCBC,BBVA,Clave opaca (sin tema en la clave)
BBVADCBF.MX,BBVADCBF,BBVA,Clave opaca (sin tema en la clave)
BBVADCBGB.MX,BBVADCBGB,BBVA,Clave opaca (sin tema en la clave)
BBVADCBP.MX,BBVADCBP,BBVA,Clave opaca (sin tema en la clave)
BBVADCBPV.MX,BBVADCBPV,BBVA,Clave opaca (sin tema en la clave)
BBVADDA.MX,BBVADDA,BBVA,Clave opaca (sin tema en la clave)
BBVADDNC.MX,BBVADDNC,BBVA,Clave opaca (sin tema en la clave)
BBVADGAA.MX,BBVADGAA,BBVA,Clave opaca (sin tema en la clave)
BBVADGAC.MX,BBVADGAC,BBVA,Clave opaca (sin tema en la clave)
BBVADGAE.MX,BBVADGAE,BBVA,Clave opaca (sin tema en la clave)
BBVADGAF.MX,BBVADGAF,BBVA,Clave opaca (sin tema en la clave)
BBVADGAGB.MX,BBVADGAGB,BBVA,Clave opaca (sin tema en la clave)
BBVADGANC.MX,BBVADGANC,BBVA,Clave opaca (sin tema en la clave)
BBVADGAP.MX,BBVADGAP,BBVA,Clave opaca (sin tema en la clave)
BBVADGAPV.MX,BBVADGAPV,BBVA,Clave opaca (sin tema en la clave)
BBVADGAUHN.MX,BBVADGAUHN,BBVA,Clave opaca (sin tema en la clave)
BBVADIGA.MX,BBVADIGA,BBVA,Clave opaca (sin tema en la clave)
BBVADIGC.MX,BBVADIGC,BBVA,Clave opaca (sin tema en la clave)
BBVADIGE.MX,BBVADIGE,BBVA,Clave opaca (sin tema en la clave)
BBVADIGF.MX,BBVADIGF,BBVA,Clave opaca (sin tema en la clave)
BBVADIGGB.MX,BBVADIGGB,BBVA,Clave opaca (sin tema en la clave)
BBVADIGP.MX,BBVADIGP,BBVA,Clave opaca (sin tema en la clave)
BBVADIGPV.MX,BBVADIGPV,BBVA,Clave opaca (sin tema en la clave)
BBVADIGUHN.MX,BBVADIGUHN,BBVA,Clave opaca (sin tema en la clave)
BBVADIGUHN2.MX,BBVADIGUHN2,BBVA,Clave opaca (sin tema en la clave)
BBVADLPA.MX,BBVADLPA,BBVA,Deuda largo plazo
BBVADLPC.MX,BBVADLPC,BBVA,Deuda largo plazo
BBVADLPF.MX,BBVADLPF,BBVA,Deuda largo plazo
BBVADLPGB.MX,BBVADLPGB,BBVA,Deuda largo plazo
BBVADLPMB.MX,BBVADLPMB,BBVA,Deuda largo plazo
BBVADLPP.MX,BBVADLPP,BBVA,Deuda largo plazo
BBVADLPPV.MX,BBVADLPPV,BBVA,Deuda largo plazo
BBVADLPTNC.MX,BBVADLPTNC,BBVA,Deuda largo plazo
BBVADLPUHN.MX,BBVADLPUHN,BBVA,Deuda largo plazo
BBVADOLA.MX,BBVADOLA,BBVA,Cobertura cambiaria / dolares (USD)
BBVADOLC.MX,BBVADOLC,BBVA,Cobertura cambiaria / dolares (USD)
BBVADOLE.MX,BBVADOLE,BBVA,Cobertura cambiaria / dolares (USD)
BBVADOLGB.MX,BBVADOLGB,BBVA,Cobertura cambiaria / dolares (USD)
BBVADOLMB.MX,BBVADOLMB,BBVA,Cobertura cambiaria / dolares (USD)
BBVADOLNC.MX,BBVADOLNC,BBVA,Cobertura cambiaria / dolares (USD)
BBVADOLP.MX,BBVADOLP,BBVA,Cobertura cambiaria / dolares (USD)
BBVADOLPV.MX,BBVADOLPV,BBVA,Cobertura cambiaria / dolares (USD)
BBVADOLUHN.MX,BBVADOLUHN,BBVA,Cobertura cambiaria / dolares (USD)
BBVAEMGA.MX,BBVAEMGA,BBVA,Clave opaca (sin tema en la clave)
BBVAEMGB.MX,BBVAEMGB,BBVA,Clave opaca (sin tema en la clave)
BBVAEMGC.MX,BBVAEMGC,BBVA,Clave opaca (sin tema en la clave)
BBVAEMGE.MX,BBVAEMGE,BBVA,Clave opaca (sin tema en la clave)
BBVAEMGGB.MX,BBVAEMGGB,BBVA,Clave opaca (sin tema en la clave)
BBVAEMGP.MX,BBVAEMGP,BBVA,Clave opaca (sin tema en la clave)
BBVAEMGPV.MX,BBVAEMGPV,BBVA,Clave opaca (sin tema en la clave)
BBVAEMGUHN.MX,BBVAEMGUHN,BBVA,Clave opaca (sin tema en la clave)
BBVAESGA.MX,BBVAESGA,BBVA,ESG / sustentables
BBVAESGC.MX,BBVAESGC,BBVA,ESG / sustentables
BBVAESGGB.MX,BBVAESGGB,BBVA,ESG / sustentables
BBVAESGP.MX,BBVAESGP,BBVA,ESG / sustentables
BBVAESGPV.MX,BBVAESGPV,BBVA,ESG / sustentables
BBVAESGTNC.MX,BBVAESGTNC,BBVA,ESG / sustentables
BBVAESGUHN.MX,BBVAESGUHN,BBVA,ESG / sustentables
BBVAEURA.MX,BBVAEURA,BBVA,Renta variable internacional / global
BBVAEURB.MX,BBVAEURB,BBVA,Renta variable internacional / global
BBVAEURC.MX,BBVAEURC,BBVA,Renta variable internacional / global
BBVAEURE.MX,BBVAEURE,BBVA,Renta variable internacional / global
BBVAEURGB.MX,BBVAEURGB,BBVA,Renta variable internacional / global
BBVAEURP.MX,BBVAEURP,BBVA,Renta variable internacional / global
BBVAEURPV.MX,BBVAEURPV,BBVA,Renta variable internacional / global
BBVAGB2A.MX,BBVAGB2A,BBVA,Clave opaca (sin tema en la clave)
BBVAGB2B1.MX,BBVAGB2B1,BBVA,Clave opaca (sin tema en la clave)
BBVAGB2E.MX,BBVAGB2E,BBVA,Clave opaca (sin tema en la clave)
BBVAGB2E1.MX,BBVAGB2E1,BBVA,Clave opaca (sin tema en la clave)
BBVAGB2E2.MX,BBVAGB2E2,BBVA,Clave opaca (sin tema en la clave)
BBVAGB2EFA.MX,BBVAGB2EFA,BBVA,Clave opaca (sin tema en la clave)
BBVAGB2NC.MX,BBVAGB2NC,BBVA,Clave opaca (sin tema en la clave)
BBVAGB2NC1.MX,BBVAGB2NC1,BBVA,Clave opaca (sin tema en la clave)
BBVAGB2NC2.MX,BBVAGB2NC2,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3A.MX,BBVAGB3A,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3C.MX,BBVAGB3C,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3E.MX,BBVAGB3E,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3F.MX,BBVAGB3F,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3GB.MX,BBVAGB3GB,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3NC.MX,BBVAGB3NC,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3P.MX,BBVAGB3P,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3PV.MX,BBVAGB3PV,BBVA,Clave opaca (sin tema en la clave)
BBVAGB3TNC.MX,BBVAGB3TNC,BBVA,Clave opaca (sin tema en la clave)
BBVAGBPA.MX,BBVAGBPA,BBVA,Clave opaca (sin tema en la clave)
BBVAGBPE.MX,BBVAGBPE,BBVA,Clave opaca (sin tema en la clave)
BBVAGBPE1.MX,BBVAGBPE1,BBVA,Clave opaca (sin tema en la clave)
BBVAGBPEFA.MX,BBVAGBPEFA,BBVA,Clave opaca (sin tema en la clave)
BBVAGBPNC.MX,BBVAGBPNC,BBVA,Clave opaca (sin tema en la clave)
BBVAGBPNC1.MX,BBVAGBPNC1,BBVA,Clave opaca (sin tema en la clave)
BBVAGFA.MX,BBVAGFA,BBVA,Clave opaca (sin tema en la clave)
BBVAGFC.MX,BBVAGFC,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDA.MX,BBVAGFDA,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDC.MX,BBVAGFDC,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDE.MX,BBVAGFDE,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDF.MX,BBVAGFDF,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDGB.MX,BBVAGFDGB,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDNC.MX,BBVAGFDNC,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDP.MX,BBVAGFDP,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDPV.MX,BBVAGFDPV,BBVA,Clave opaca (sin tema en la clave)
BBVAGFDUHN.MX,BBVAGFDUHN,BBVA,Clave opaca (sin tema en la clave)
BBVAGFE.MX,BBVAGFE,BBVA,Clave opaca (sin tema en la clave)
BBVAGFF.MX,BBVAGFF,BBVA,Deuda (generica / plazo n/d)
BBVAGFGB.MX,BBVAGFGB,BBVA,Deuda (generica / plazo n/d)
BBVAGFP.MX,BBVAGFP,BBVA,Clave opaca (sin tema en la clave)
BBVAGFPV.MX,BBVAGFPV,BBVA,Clave opaca (sin tema en la clave)
BBVAGL3A.MX,BBVAGL3A,BBVA,Clave opaca (sin tema en la clave)
BBVAGL3C.MX,BBVAGL3C,BBVA,Clave opaca (sin tema en la clave)
BBVAGL3E.MX,BBVAGL3E,BBVA,Clave opaca (sin tema en la clave)
BBVAGL3GB.MX,BBVAGL3GB,BBVA,Clave opaca (sin tema en la clave)
BBVAGL3IF.MX,BBVAGL3IF,BBVA,Clave opaca (sin tema en la clave)
BBVAGL3P.MX,BBVAGL3P,BBVA,Clave opaca (sin tema en la clave)
BBVAGL3PV.MX,BBVAGL3PV,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4A.MX,BBVAGL4A,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4C.MX,BBVAGL4C,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4E.MX,BBVAGL4E,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4F.MX,BBVAGL4F,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4GB.MX,BBVAGL4GB,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4IF.MX,BBVAGL4IF,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4NC.MX,BBVAGL4NC,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4P.MX,BBVAGL4P,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4PV.MX,BBVAGL4PV,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4UHN.MX,BBVAGL4UHN,BBVA,Clave opaca (sin tema en la clave)
BBVAGL4UHN2.MX,BBVAGL4UHN2,BBVA,Clave opaca (sin tema en la clave)
BBVAGL5A.MX,BBVAGL5A,BBVA,Clave opaca (sin tema en la clave)
BBVAGL5C.MX,BBVAGL5C,BBVA,Clave opaca (sin tema en la clave)
BBVAGL5E.MX,BBVAGL5E,BBVA,Clave opaca (sin tema en la clave)
BBVAGL5GB.MX,BBVAGL5GB,BBVA,Clave opaca (sin tema en la clave)
BBVAGL5IF.MX,BBVAGL5IF,BBVA,Clave opaca (sin tema en la clave)
BBVAGL5P.MX,BBVAGL5P,BBVA,Clave opaca (sin tema en la clave)
BBVAGL5PV.MX,BBVAGL5PV,BBVA,Clave opaca (sin tema en la clave)
BBVAGLPA.MX,BBVAGLPA,BBVA,Deuda largo plazo
BBVAGLPC.MX,BBVAGLPC,BBVA,Deuda largo plazo
BBVAGLPE.MX,BBVAGLPE,BBVA,Deuda largo plazo
BBVAGLPF.MX,BBVAGLPF,BBVA,Deuda largo plazo
BBVAGLPGB.MX,BBVAGLPGB,BBVA,Deuda largo plazo
BBVAGLPNC.MX,BBVAGLPNC,BBVA,Deuda largo plazo
BBVAGLPP.MX,BBVAGLPP,BBVA,Deuda largo plazo
BBVAGLPPV.MX,BBVAGLPPV,BBVA,Deuda largo plazo
BBVAGLPTNC.MX,BBVAGLPTNC,BBVA,Deuda largo plazo
BBVAGLPUHN.MX,BBVAGLPUHN,BBVA,Deuda largo plazo
BBVAGOBA.MX,BBVAGOBA,BBVA,Deuda gubernamental
BBVAGOBB.MX,BBVAGOBB,BBVA,Deuda gubernamental
BBVAGOBB0.MX,BBVAGOBB0,BBVA,Deuda gubernamental
BBVAGOBE.MX,BBVAGOBE,BBVA,Deuda gubernamental
BBVAGOBE1.MX,BBVAGOBE1,BBVA,Deuda gubernamental
BBVAGOBE2.MX,BBVAGOBE2,BBVA,Deuda gubernamental
BBVAGOBGPF.MX,BBVAGOBGPF,BBVA,Deuda gubernamental
BBVAGOBIF.MX,BBVAGOBIF,BBVA,Deuda gubernamental
BBVAGOBNC.MX,BBVAGOBNC,BBVA,Deuda gubernamental
BBVAGOBNC1.MX,BBVAGOBNC1,BBVA,Deuda gubernamental
BBVAGOBNC2.MX,BBVAGOBNC2,BBVA,Deuda gubernamental
BBVAGOBNC3.MX,BBVAGOBNC3,BBVA,Deuda gubernamental
BBVAGOBTM.MX,BBVAGOBTM,BBVA,Deuda gubernamental
BBVAGOBTNC.MX,BBVAGOBTNC,BBVA,Deuda gubernamental
BBVAGUBA.MX,BBVAGUBA,BBVA,Deuda gubernamental
BBVAGUBC.MX,BBVAGUBC,BBVA,Deuda gubernamental
BBVAGUBGB.MX,BBVAGUBGB,BBVA,Deuda gubernamental
BBVAGUBIF.MX,BBVAGUBIF,BBVA,Deuda gubernamental
BBVAGUBP.MX,BBVAGUBP,BBVA,Deuda gubernamental
BBVAGUBPV.MX,BBVAGUBPV,BBVA,Deuda gubernamental
BBVAGUBTF.MX,BBVAGUBTF,BBVA,Deuda gubernamental
BBVAGUBTM.MX,BBVAGUBTM,BBVA,Deuda gubernamental
BBVAGUBTNC.MX,BBVAGUBTNC,BBVA,Deuda gubernamental
BBVAGUBUHN.MX,BBVAGUBUHN,BBVA,Deuda gubernamental
BBVALIQA.MX,BBVALIQA,BBVA,Mercado de dinero / liquidez
BBVALIQB.MX,BBVALIQB,BBVA,Mercado de dinero / liquidez
BBVALIQC.MX,BBVALIQC,BBVA,Mercado de dinero / liquidez
BBVALIQE.MX,BBVALIQE,BBVA,Mercado de dinero / liquidez
BBVALIQF.MX,BBVALIQF,BBVA,Mercado de dinero / liquidez
BBVALIQGB.MX,BBVALIQGB,BBVA,Mercado de dinero / liquidez
BBVALIQGPF.MX,BBVALIQGPF,BBVA,Mercado de dinero / liquidez
BBVALIQIF.MX,BBVALIQIF,BBVA,Mercado de dinero / liquidez
BBVALIQNC.MX,BBVALIQNC,BBVA,Mercado de dinero / liquidez
BBVALIQP.MX,BBVALIQP,BBVA,Mercado de dinero / liquidez
BBVALIQPV.MX,BBVALIQPV,BBVA,Mercado de dinero / liquidez
BBVALIQTNC.MX,BBVALIQTNC,BBVA,Mercado de dinero / liquidez
BBVALIQUHN.MX,BBVALIQUHN,BBVA,Mercado de dinero / liquidez
BBVAMA.MX,BBVAMA,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2A.MX,BBVAMA2A,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2C.MX,BBVAMA2C,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2E.MX,BBVAMA2E,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2GB.MX,BBVAMA2GB,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2IF.MX,BBVAMA2IF,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2NC.MX,BBVAMA2NC,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2P.MX,BBVAMA2P,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2PV.MX,BBVAMA2PV,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2UHN.MX,BBVAMA2UHN,BBVA,Clave opaca (sin tema en la clave)
BBVAMA2UHN2.MX,BBVAMA2UHN2,BBVA,Clave opaca (sin tema en la clave)
BBVAMA3A.MX,BBVAMA3A,BBVA,Clave opaca (sin tema en la clave)
BBVAMA3C.MX,BBVAMA3C,BBVA,Clave opaca (sin tema en la clave)
BBVAMA3E.MX,BBVAMA3E,BBVA,Clave opaca (sin tema en la clave)
BBVAMA3GB.MX,BBVAMA3GB,BBVA,Clave opaca (sin tema en la clave)
BBVAMA3IF.MX,BBVAMA3IF,BBVA,Clave opaca (sin tema en la clave)
BBVAMA3P.MX,BBVAMA3P,BBVA,Clave opaca (sin tema en la clave)
BBVAMA3PV.MX,BBVAMA3PV,BBVA,Clave opaca (sin tema en la clave)
BBVAMA3UHN.MX,BBVAMA3UHN,BBVA,Clave opaca (sin tema en la clave)
BBVAMC.MX,BBVAMC,BBVA,Clave opaca (sin tema en la clave)
BBVAMDA.MX,BBVAMDA,BBVA,Clave opaca (sin tema en la clave)
BBVAMDC.MX,BBVAMDC,BBVA,Clave opaca (sin tema en la clave)
BBVAMDGB.MX,BBVAMDGB,BBVA,Clave opaca (sin tema en la clave)
BBVAMDIF.MX,BBVAMDIF,BBVA,Clave opaca (sin tema en la clave)
BBVAMDP.MX,BBVAMDP,BBVA,Clave opaca (sin tema en la clave)
BBVAMDPV.MX,BBVAMDPV,BBVA,Clave opaca (sin tema en la clave)
BBVAME.MX,BBVAME,BBVA,Clave opaca (sin tema en la clave)
BBVAMGB.MX,BBVAMGB,BBVA,Clave opaca (sin tema en la clave)
BBVAMIF.MX,BBVAMIF,BBVA,Clave opaca (sin tema en la clave)
BBVAMLTA.MX,BBVAMLTA,BBVA,Clave opaca (sin tema en la clave)
BBVAMLTB.MX,BBVAMLTB,BBVA,Clave opaca (sin tema en la clave)
BBVAMLTC.MX,BBVAMLTC,BBVA,Clave opaca (sin tema en la clave)
BBVAMLTF.MX,BBVAMLTF,BBVA,Clave opaca (sin tema en la clave)
BBVAMLTGB.MX,BBVAMLTGB,BBVA,Clave opaca (sin tema en la clave)
BBVAMLTP.MX,BBVAMLTP,BBVA,Clave opaca (sin tema en la clave)
BBVAMLTPV.MX,BBVAMLTPV,BBVA,Clave opaca (sin tema en la clave)
BBVAMP.MX,BBVAMP,BBVA,Deuda mediano plazo
BBVAMPV.MX,BBVAMPV,BBVA,Deuda mediano plazo
BBVAMRFA.MX,BBVAMRFA,BBVA,Deuda (generica / plazo n/d)
BBVAMRFC.MX,BBVAMRFC,BBVA,Deuda (generica / plazo n/d)
BBVAMRFE.MX,BBVAMRFE,BBVA,Deuda (generica / plazo n/d)
BBVAMRFF.MX,BBVAMRFF,BBVA,Deuda (generica / plazo n/d)
BBVAMRFGB.MX,BBVAMRFGB,BBVA,Deuda (generica / plazo n/d)
BBVAMRFP.MX,BBVAMRFP,BBVA,Deuda (generica / plazo n/d)
BBVAMRFPV.MX,BBVAMRFPV,BBVA,Deuda (generica / plazo n/d)
BBVAMUHN.MX,BBVAMUHN,BBVA,Clave opaca (sin tema en la clave)
BBVANDQA.MX,BBVANDQA,BBVA,Renta variable internacional / global
BBVANDQC.MX,BBVANDQC,BBVA,Renta variable internacional / global
BBVANDQE.MX,BBVANDQE,BBVA,Renta variable internacional / global
BBVANDQGB.MX,BBVANDQGB,BBVA,Renta variable internacional / global
BBVANDQGPF.MX,BBVANDQGPF,BBVA,Renta variable internacional / global
BBVANDQNC.MX,BBVANDQNC,BBVA,Renta variable internacional / global
BBVANDQP.MX,BBVANDQP,BBVA,Renta variable internacional / global
BBVANDQPV.MX,BBVANDQPV,BBVA,Renta variable internacional / global
BBVANDQTNC.MX,BBVANDQTNC,BBVA,Renta variable internacional / global
BBVANDQUHN.MX,BBVANDQUHN,BBVA,Renta variable internacional / global
BBVANSHA.MX,BBVANSHA,BBVA,Renta variable nacional (IPC)
BBVANSHC.MX,BBVANSHC,BBVA,Renta variable nacional (IPC)
BBVANSHE.MX,BBVANSHE,BBVA,Renta variable nacional (IPC)
BBVANSHGB.MX,BBVANSHGB,BBVA,Renta variable nacional (IPC)
BBVANSHP.MX,BBVANSHP,BBVA,Renta variable nacional (IPC)
BBVANSHPV.MX,BBVANSHPV,BBVA,Renta variable nacional (IPC)
BBVAPCA.MX,BBVAPCA,BBVA,Clave opaca (sin tema en la clave)
BBVAPCC.MX,BBVAPCC,BBVA,Clave opaca (sin tema en la clave)
BBVAPCDA.MX,BBVAPCDA,BBVA,Clave opaca (sin tema en la clave)
BBVAPCDC.MX,BBVAPCDC,BBVA,Clave opaca (sin tema en la clave)
BBVAPCDE.MX,BBVAPCDE,BBVA,Clave opaca (sin tema en la clave)
BBVAPCDGB.MX,BBVAPCDGB,BBVA,Clave opaca (sin tema en la clave)
BBVAPCDP.MX,BBVAPCDP,BBVA,Clave opaca (sin tema en la clave)
BBVAPCDPV.MX,BBVAPCDPV,BBVA,Clave opaca (sin tema en la clave)
BBVAPCE.MX,BBVAPCE,BBVA,Clave opaca (sin tema en la clave)
BBVAPCGB.MX,BBVAPCGB,BBVA,Clave opaca (sin tema en la clave)
BBVAPCP.MX,BBVAPCP,BBVA,Deuda corto plazo
BBVAPCPV.MX,BBVAPCPV,BBVA,Deuda corto plazo
BBVAPYMA.MX,BBVAPYMA,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMB-1.MX,BBVAPYMB-1,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMB-2.MX,BBVAPYMB-2,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMB-3.MX,BBVAPYMB-3,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMB-4.MX,BBVAPYMB-4,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMB-5.MX,BBVAPYMB-5,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMB-6.MX,BBVAPYMB-6,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMB.MX,BBVAPYMB,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMNC.MX,BBVAPYMNC,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMNC1.MX,BBVAPYMNC1,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMNC2.MX,BBVAPYMNC2,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMNC3.MX,BBVAPYMNC3,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMNC4.MX,BBVAPYMNC4,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMNC5.MX,BBVAPYMNC5,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMNC6.MX,BBVAPYMNC6,BBVA,Clave opaca (sin tema en la clave)
BBVAPYMPF1.MX,BBVAPYMPF1,BBVA,Deuda mediano plazo
BBVAPYMPF2.MX,BBVAPYMPF2,BBVA,Deuda mediano plazo
BBVAPYMPF3.MX,BBVAPYMPF3,BBVA,Deuda mediano plazo
BBVAPYMPF4.MX,BBVAPYMPF4,BBVA,Deuda mediano plazo
BBVAPZOA.MX,BBVAPZOA,BBVA,Clave opaca (sin tema en la clave)
BBVAPZOB.MX,BBVAPZOB,BBVA,Clave opaca (sin tema en la clave)
BBVAPZOC1.MX,BBVAPZOC1,BBVA,Clave opaca (sin tema en la clave)
BBVAPZOE.MX,BBVAPZOE,BBVA,Clave opaca (sin tema en la clave)
BBVAPZOGB.MX,BBVAPZOGB,BBVA,Clave opaca (sin tema en la clave)
BBVAPZONC.MX,BBVAPZONC,BBVA,Clave opaca (sin tema en la clave)
BBVAPZOP1.MX,BBVAPZOP1,BBVA,Clave opaca (sin tema en la clave)
BBVAPZOPV1.MX,BBVAPZOPV1,BBVA,Clave opaca (sin tema en la clave)
BBVAPZOTNC.MX,BBVAPZOTNC,BBVA,Clave opaca (sin tema en la clave)
BBVAPZOUHN1.MX,BBVAPZOUHN1,BBVA,Clave opaca (sin tema en la clave)
BBVARFA.MX,BBVARFA,BBVA,Deuda (generica / plazo n/d)
BBVARFC1.MX,BBVARFC1,BBVA,Deuda (generica / plazo n/d)
BBVARFE.MX,BBVARFE,BBVA,Deuda (generica / plazo n/d)
BBVARFF.MX,BBVARFF,BBVA,Deuda (generica / plazo n/d)
BBVARFGA.MX,BBVARFGA,BBVA,Deuda (generica / plazo n/d)
BBVARFGB.MX,BBVARFGB,BBVA,Deuda (generica / plazo n/d)
BBVARFGB1.MX,BBVARFGB1,BBVA,Deuda (generica / plazo n/d)
BBVARFGB2.MX,BBVARFGB2,BBVA,Deuda (generica / plazo n/d)
BBVARFGC.MX,BBVARFGC,BBVA,Deuda (generica / plazo n/d)
BBVARFGE1.MX,BBVARFGE1,BBVA,Deuda (generica / plazo n/d)
BBVARFGE2.MX,BBVARFGE2,BBVA,Deuda (generica / plazo n/d)
BBVARFGGB.MX,BBVARFGGB,BBVA,Deuda (generica / plazo n/d)
BBVARFGIF.MX,BBVARFGIF,BBVA,Deuda (generica / plazo n/d)
BBVARFGNC2.MX,BBVARFGNC2,BBVA,Deuda (generica / plazo n/d)
BBVARFGP.MX,BBVARFGP,BBVA,Deuda (generica / plazo n/d)
BBVARFGPV.MX,BBVARFGPV,BBVA,Deuda (generica / plazo n/d)
BBVARFGUHN.MX,BBVARFGUHN,BBVA,Deuda (generica / plazo n/d)
BBVARFGUHN2.MX,BBVARFGUHN2,BBVA,Deuda (generica / plazo n/d)
BBVARFIF.MX,BBVARFIF,BBVA,Deuda (generica / plazo n/d)
BBVARFLA.MX,BBVARFLA,BBVA,Deuda (generica / plazo n/d)
BBVARFLB1.MX,BBVARFLB1,BBVA,Deuda (generica / plazo n/d)
BBVARFLC.MX,BBVARFLC,BBVA,Deuda (generica / plazo n/d)
BBVARFLE.MX,BBVARFLE,BBVA,Deuda (generica / plazo n/d)
BBVARFLGB.MX,BBVARFLGB,BBVA,Deuda (generica / plazo n/d)
BBVARFLNC.MX,BBVARFLNC,BBVA,Deuda (generica / plazo n/d)
BBVARFLP.MX,BBVARFLP,BBVA,Deuda largo plazo
BBVARFLPV.MX,BBVARFLPV,BBVA,Deuda largo plazo
BBVARFLUHN.MX,BBVARFLUHN,BBVA,Deuda (generica / plazo n/d)
BBVARFLUHN2.MX,BBVARFLUHN2,BBVA,Deuda (generica / plazo n/d)
BBVARFP1.MX,BBVARFP1,BBVA,Deuda (generica / plazo n/d)
BBVARFPV1.MX,BBVARFPV1,BBVA,Deuda (generica / plazo n/d)
BBVARFTNC.MX,BBVARFTNC,BBVA,Deuda (generica / plazo n/d)
BBVARFUHN2.MX,BBVARFUHN2,BBVA,Deuda (generica / plazo n/d)
BBVARVA.MX,BBVARVA,BBVA,Renta variable nacional (IPC)
BBVARVC.MX,BBVARVC,BBVA,Renta variable (region n/d)
BBVARVE.MX,BBVARVE,BBVA,Renta variable (region n/d)
BBVARVEA.MX,BBVARVEA,BBVA,Renta variable (region n/d)
BBVARVEB.MX,BBVARVEB,BBVA,Renta variable (region n/d)
BBVARVEC.MX,BBVARVEC,BBVA,Renta variable (region n/d)
BBVARVEE.MX,BBVARVEE,BBVA,Renta variable (region n/d)
BBVARVEGB.MX,BBVARVEGB,BBVA,Renta variable (region n/d)
BBVARVENC.MX,BBVARVENC,BBVA,Renta variable (region n/d)
BBVARVEP.MX,BBVARVEP,BBVA,Renta variable (region n/d)
BBVARVEPV.MX,BBVARVEPV,BBVA,Renta variable (region n/d)
BBVARVEUHN.MX,BBVARVEUHN,BBVA,Renta variable (region n/d)
BBVARVEXF.MX,BBVARVEXF,BBVA,Renta variable (region n/d)
BBVARVF.MX,BBVARVF,BBVA,Renta variable (region n/d)
BBVARVGB.MX,BBVARVGB,BBVA,Renta variable internacional / global
BBVARVIF.MX,BBVARVIF,BBVA,Renta variable (region n/d)
